Exchange Date,Close,Net,%Chg,Open,Low,High,Volume,Turnover - USD,Flow
2014-06-30,67.29,-0.31,-0.46%,67.46,67.13,67.92,"27,201,749",,0.00
2014-06-27,67.60,+0.47,+0.70%,67.31,66.84,67.70,"46,460,627",,0.00
2014-06-26,67.13,-0.31,-0.46%,68.00,66.90,68.00,"47,713,944",,0.00
2014-06-25,67.44,+1.72,+2.62%,65.58,65.57,67.48,"44,308,249",,0.00
2014-06-24,65.72,+0.35,+0.54%,65.36,65.27,67.17,"57,334,867",,0.00
2014-06-23,65.37,+0.87,+1.35%,64.32,64.22,65.66,"34,560,121",,0.00
2014-06-20,64.50,+0.16,+0.25%,64.46,63.35,64.81,"46,466,073",,0.00
2014-06-19,64.34,-1.26,-1.92%,65.46,64.21,65.58,"34,245,182",,0.00
2014-06-18,65.60,+1.20,+1.86%,64.49,64.05,65.75,"35,570,154",,0.00
2014-06-17,64.40,+0.21,+0.33%,64.10,63.93,64.88,"27,714,816",,0.00
2014-06-16,64.19,-0.31,-0.48%,64.16,63.75,64.88,"31,045,811",,0.00
2014-06-13,64.50,+0.21,+0.33%,64.70,63.83,64.97,"29,418,910",,0.00
2014-06-12,64.29,-1.49,-2.27%,65.85,64.06,66.47,"55,729,828",,0.00
2014-06-11,65.78,+0.01,+0.02%,65.32,64.90,65.80,"44,241,926",,0.00
2014-06-10,65.77,+2.89,+4.60%,63.53,63.50,65.82,"69,338,140",,0.00
2014-06-09,62.88,+0.38,+0.61%,62.40,61.79,63.34,"37,617,413",,0.00
2014-06-06,62.50,-0.69,-1.09%,63.37,62.15,63.48,"42,442,096",,0.00
2014-06-05,63.19,-0.15,-0.24%,63.66,62.82,64.36,"47,352,368",,0.00
2014-06-04,63.34,+0.47,+0.75%,62.45,62.07,63.59,"36,513,991",,0.00
2014-06-03,62.87,-0.21,-0.33%,62.62,62.32,63.42,"32,216,707",,0.00
2014-06-02,63.08,-0.22,-0.35%,63.23,62.05,63.59,"35,995,537",,0.00
2014-05-30,63.30,-0.53,-0.83%,63.95,62.56,64.17,"45,283,577",,0.00
2014-05-29,63.83,+0.32,+0.50%,63.84,63.51,64.30,"42,699,670",,0.00
2014-05-28,63.51,+0.03,+0.05%,63.39,62.62,64.14,"47,795,088",,0.00
