Exchange Date,Close,Net,%Chg,Open,Low,High,Volume,Turnover - USD,Flow
2015-02-04,86.65,+0.46,+0.53%,86.11,86.00,87.04,"8,932,258","773,932,877.53","12,540,866,732.65"
2015-02-03,86.19,+0.48,+0.56%,85.83,85.66,86.53,"8,283,477","716,224,523.89","11,766,933,855.12"
2015-02-02,85.71,+0.73,+0.86%,84.79,83.93,85.87,"6,927,168","593,536,513.79","11,050,709,331.22"
2015-01-30,84.98,-2.74,-3.12%,86.78,84.90,87.36,"10,280,220","881,986,478.30","10,457,172,817.43"
2015-01-29,87.72,+0.90,+1.04%,87.07,86.27,87.72,"6,522,794","568,047,656.37","11,339,159,295.74"
2015-01-28,86.82,-0.71,-0.81%,88.02,86.77,88.23,"5,936,775","519,594,335.53","10,771,111,639.36"
2015-01-27,87.53,-1.10,-1.24%,88.28,87.26,88.46,"6,020,450","533,228,727.18","11,290,705,974.90"
2015-01-26,88.63,+0.12,+0.14%,88.31,88.12,89.16,"4,666,660","413,773,826.54","11,823,934,702.08"
2015-01-23,88.51,+0.21,+0.24%,88.42,87.89,89.26,"7,565,786","671,431,300.65","11,410,160,875.54"
2015-01-22,88.30,+1.66,+1.92%,87.23,86.86,88.40,"7,123,834","628,732,248.38","10,738,729,574.89"
2015-01-21,86.64,-0.05,-0.06%,86.10,85.71,86.91,"8,174,202","709,572,718.40","10,109,997,326.52"
2015-01-20,86.69,-0.08,-0.09%,86.82,85.55,87.70,"7,853,065","695,190,157.46","10,819,570,044.92"
2015-01-16,86.77,-0.61,-0.70%,87.20,86.23,87.46,"8,408,926","729,087,385.74","11,514,760,202.38"
2015-01-15,87.38,+0.77,+0.89%,87.00,86.70,87.78,"9,412,733","821,805,368.25","12,243,847,588.12"
2015-01-14,86.61,-2.70,-3.02%,87.65,86.50,88.52,"11,954,333","1,041,505,244.89","11,422,042,219.87"
2015-01-13,89.31,-0.71,-0.79%,90.80,88.93,90.97,"8,215,406","741,047,951.62","12,463,547,464.76"
2015-01-12,90.02,+0.67,+0.75%,89.36,89.22,90.31,"7,372,534","662,648,932.43","13,204,595,416.38"
2015-01-09,89.35,-1.12,-1.24%,90.32,89.25,90.39,"8,522,505","763,801,573.42","12,541,946,483.95"
2015-01-08,90.47,+1.87,+2.11%,89.21,89.07,90.67,"12,713,559","1,147,401,612.08","13,305,748,057.36"
2015-01-07,88.60,+2.29,+2.65%,86.78,86.67,88.68,"8,498,428","749,246,282.13","12,158,346,445.29"
2015-01-06,86.31,+0.66,+0.77%,85.98,85.79,86.75,"8,205,145","709,198,328.87","11,409,100,163.15"
2015-01-05,85.65,-0.25,-0.29%,85.72,85.51,86.32,"6,978,986","598,754,374.44","10,699,901,834.28"
2015-01-02,85.90,+0.02,+0.02%,86.27,85.55,86.72,"4,501,838","387,349,264.80","11,298,656,208.72"
2014-12-31,85.88,-0.91,-1.05%,87.08,85.86,87.44,"4,151,386","358,506,084.64","10,911,306,943.93"
2014-12-30,86.79,+0.15,+0.17%,86.52,86.48,87.13,"3,265,377","291,304,518.76","11,269,813,028.57"
2014-12-29,86.64,-0.27,-0.31%,86.46,86.40,87.07,"3,605,617","312,379,822.12","10,978,508,509.81"
2014-12-26,86.91,+0.48,+0.56%,86.18,86.01,87.14,"3,249,266","282,454,638.41","11,290,888,331.93"
2014-12-24,86.43,-0.23,-0.27%,86.97,86.39,87.07,"2,491,789","216,215,614.47","11,008,433,693.52"
